0.134803,0.346292
0.134803,0.346292
0.136019,0.347544
0.136019,0.347544
0.136019,0.347544
0.136019,0.347544
0.136019,0.347544
0.157382,0.346299
0.157382,0.346299
0.157382,0.346299
0.157382,0.346299
0.157382,0.346299
0.145078,0.345801
0.145078,0.345801
0.145078,0.345801
0.145078,0.345801
0.145078,0.345801
0.145078,0.345801
0.134532,0.346477
0.134532,0.346477
0.134532,0.346477
0.134532,0.346477
0.134532,0.346477
0.142104,0.346102
0.142104,0.346102
0.138042,0.347801
0.135718,0.347933
0.142104,0.346102
0.12642,0.347114
0.122499,0.347315
0.12642,0.347114
0.12642,0.347114
0.12642,0.347114
0.260276,0.348758
0.261905,0.347404
0.279375,0.34465
0.273281,0.347773
0.299688,0.347024
0.32125,0.346772
0.327252,0.34319
0.3225,0.345311
0.325608,0.344668
0.247041,0.344525
0.244083,0.345388
0.229364,0.344118
0.220568,0.35245
0.213112,0.356206
0.178627,0.375659
0.3,0.370605
0.283934,0.37816
0.299796,0.374455
0.287619,0.377672
0.281958,0.377981
0.246939,0.372751
0.244406,0.374909
0.244406,0.374909
0.24865,0.374661
0.248457,0.376239
0.259313,0.379522
0.257964,0.381291
0.264853,0.378836
0.264244,0.380692
0.26534,0.383687
0.231373,0.386299
0.244213,0.38659
0.231556,0.389271
0.230436,0.391048
0.230436,0.392542
0.22178,0.392958
0.229182,0.392243
0.242695,0.396293
0.257716,0.403265
0.26466,0.41198
0.303265,0.415103
0.303265,0.415103
0.303265,0.415103
0.302734,0.417781
0.11808,0.407938
0.135417,0.408809
0.135417,0.408809
0.13449,0.40668
0.129974,0.405953
0.13561,0.407351
0.222449,0.412218
0.213878,0.412625
0.210262,0.414571
0.237347,0.413134
0.251081,0.414061
0.215182,0.413842
0.203469,0.416466
0.201613,0.413746
0.210612,0.416143
0.217143,0.415843
0.210612,0.416143
0.342449,0.414225
0.343265,0.414139
0.342449,0.414225
0.342449,0.414225
0.342449,0.414225
0.343673,0.415948
0.247347,0.419429
0.245918,0.417869
0.256836,0.418594
0.254591,0.418968
0.247347,0.419429
0.149184,0.418138
0.149184,0.418138
0.149184,0.418138
0.149184,0.418138
0.149184,0.418138
0.122041,0.412543
0.122041,0.412543
0.122041,0.412543
0.122041,0.412543
0.122041,0.412543
0.144898,0.418076
0.144898,0.418076
0.144898,0.418076
0.144898,0.418076
0.144898,0.418076
0.144898,0.418076
0.126327,0.411891
0.126327,0.411891
0.126327,0.411891
0.126327,0.411891
0.136327,0.4122
0.136327,0.4122
