0.101111,0.731871
0.098003,0.726469
0.103635,0.726664
0.122803,0.728982
0.0825195,0.726326
0.0495756,0.725272
0.0422363,0.722326
0.00924745,0.705815
0.0118343,0.696176
0.0998535,0.702075
0.104022,0.701334
0.0486111,0.694301
0.0229592,0.68998
0.0351331,0.68596
0.0487883,0.683915
0.0565828,0.694036
0.0335208,0.688726
0.0788889,0.6856
0.0487883,0.678224
0.0561224,0.677844
0.129542,0.67347
0.0949707,0.665484
0.0972222,0.662501
0.0755556,0.660327
0.0991512,0.664922
0.0717773,0.657046
0.0771605,0.668509
0.107699,0.666329
0.0868056,0.664303
0.0336538,0.656566
0.067627,0.656869
0.0122041,0.647814
0.000516529,0.641753
0.043017,0.649791
0.0449617,0.641326
0.099537,0.655789
0.0277008,0.655615
0.010498,0.65654
0.011946,0.661801
0.0053125,0.661603
0.0123457,0.660554
0.0084375,0.66133
0.00829475,0.65614
0.00380886,0.660461
0.0232438,0.663581
0.0197754,0.6561
0.0173438,0.661906
0.0158179,0.659865
0.00779086,0.660522
0.0141967,0.657599
0.00972222,0.66558
0.00886678,0.656503
0.012207,0.668194
0.00868056,0.659148
0.0110937,0.661183
0.016875,0.661528
0.0210938,0.66036
0.0358887,0.664575
0.017554,0.659192
0.0177154,0.662726
0.0181406,0.661227
0.00921875,0.659949
0.0266204,0.659895
0.0211219,0.65956
0.0633651,0.660971
0.0779959,0.636101
0.0473633,0.660532
0.095679,0.659943
0.0747922,0.663802
0.123891,0.645042
0.0630165,0.629941
0.0783691,0.657523
0.0944444,0.673242
0.0223338,0.662247
0.0263841,0.655625
0.0780817,0.653995
0.0923443,0.649078
0.0655864,0.62493
0.0547052,0.613253
0.106434,0.604682
0.0395508,0.603143
0.0241021,0.613308
0.0322266,0.602653
0.0354004,0.605202
0.0580556,0.600653
0.0334467,0.611738
0.0140595,0.613035
0.0124783,0.613611
0.0268555,0.600045
0.0510254,0.603639
0.0257161,0.613915
0.0758333,0.610201
0.0327268,0.613343
0.032845,0.613321
0.0378401,0.611845
0.0622222,0.599748
0.0891113,0.598709
0.0637207,0.607095
0.106534,0.59594
0.105114,0.575014
0.139414,0.575219
0.0168269,0.583044
0.0171043,0.584197
0.0210799,0.583232
0.0150703,0.583206
0.0247781,0.584694
0.0276442,0.584541
0.0196006,0.584202
0.0196006,0.58438
0.0177515,0.584408
0.0179364,0.583225
0.0173817,0.583282
0.0109098,0.584235
0.0213572,0.584296
0.0281065,0.583423
0.0232064,0.583193
0.0194157,0.583067
0.0192308,0.583041
0.0202478,0.584251
0.0192308,0.58307
0.0171967,0.584204
0.0167345,0.583149
0.0173817,0.584187
0.0187685,0.58322
0.0207101,0.583208
0.0190459,0.583237
0.0185836,0.583305
0.0295858,0.582808
0.0243158,0.583274
0.0224667,0.584217
0.033284,0.584318
0.0454644,0.582146
0.0190459,0.583182
0.0190459,0.583252
0.0185836,0.583341
0.0613064,0.578478
0.0799858,0.578506
0.0958765,0.569028
0.105584,0.564772
0.101886,0.558471
0.0838477,0.549335
0.100051,0.543071
0.104681,0.541848
0.117027,0.540669
0.110682,0.537342
0.116084,0.537265
0.108196,0.537593
0.031893,0.543124
0.0377219,0.542706
0.0323217,0.543271
0.0376372,0.543135
0.0301783,0.543098
0.0444712,0.542878
0.0325789,0.543135
0.0318073,0.543119
0.0376372,0.543222
0.0338649,0.543177
0.0353224,0.543283
0.0327503,0.543195
0.0361797,0.543217
0.0281207,0.543003
0.0331916,0.542672
0.0228909,0.542862
0.0269204,0.543054
0.0234053,0.542915
0.0315501,0.543122
0.0326646,0.543097
0.0343793,0.543265
0.0284636,0.543125
0.0305213,0.543142
0.0286351,0.544133
0.0352256,0.542675
0.0360577,0.542754
0.0336934,0.543218
0.0329218,0.543251
0.0338649,0.543252
0.0324931,0.543191
0.0328361,0.543141
0.0354105,0.543501
0.0294067,0.543029
0.0300481,0.542514
0.0333765,0.542549
0.030233,0.542548
0.0279492,0.542922
0.0288462,0.543373
0.0285494,0.542985
0.0246914,0.542528
0.0283779,0.542887
0.0294009,0.543337
0.0433813,0.543638
0.026406,0.542932
0.0331916,0.542553
0.0260631,0.542927
0.0336934,0.543005
0.0551269,0.541346
0.0998521,0.538593
0.0398597,0.503939
0.0832101,0.500207
0.178994,0.495495
